,movie_id,original_title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,profit,roi,release_year,is_sucssfull
235,2395,Astérix aux Jeux Olympiques,2008-01-13,97250400,132900000,116.0,5.0,471,20.344364,35649600,0.37,2008,1
236,12100,Windtalkers,2002-06-14,115000000,77628265,134.0,5.8,341,18.714197,-37371735,-0.32,2002,0
237,290595,The Huntsman: Winter's War,2016-04-06,115000000,164602163,114.0,6.0,1523,60.467984,49602163,0.43,2016,1
238,98566,Teenage Mutant Ninja Turtles,2014-08-07,125000000,477200000,101.0,5.8,2636,143.350376,352200000,2.82,2014,1
239,49047,Gravity,2013-09-27,105000000,716392705,91.0,7.3,5751,110.153618,611392705,5.82,2013,1
240,9619,Dante's Peak,1997-02-07,116000000,178127760,108.0,5.7,428,16.90444,62127760,0.54,1997,1
241,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-01,135000000,245623848,112.0,5.8,963,39.873791,110623848,0.82,2016,1
242,166424,Fantastic Four,2015-08-05,120000000,167977596,100.0,4.4,2278,38.126095,47977596,0.4,2015,1
243,1593,Night at the Museum,2006-10-20,110000000,574480841,108.0,6.3,2862,48.780039,464480841,4.22,2006,1
244,254128,San Andreas,2015-05-27,110000000,470490832,114.0,6.0,2968,100.412364,360490832,3.28,2015,1
245,714,Tomorrow Never Dies,1997-12-11,110000000,333011068,119.0,6.0,925,42.887121,223011068,2.03,1997,1
246,2024,The Patriot,2000-06-28,110000000,215294342,165.0,6.8,1099,23.657284,105294342,0.96,2000,1
247,163,Ocean's Twelve,2004-12-09,110000000,362744280,125.0,6.4,2124,76.840712,252744280,2.3,2004,1
248,787,Mr. & Mrs. Smith,2005-06-07,110000000,478207520,120.0,6.5,2965,44.635452,368207520,3.35,2005,1
249,262500,Insurgent,2015-03-18,110000000,295238201,119.0,6.2,3829,103.718387,185238201,1.68,2015,1
250,2567,The Aviator,2004-12-17,116000000,102000000,170.0,7.0,1489,45.616098,-14000000,-0.12,2004,0
251,38745,Gulliver's Travels,2010-12-25,112000000,237382724,85.0,4.9,621,22.845143,125382724,1.12,2010,1
252,40805,The Green Hornet,2011-01-12,120000000,227817248,119.0,5.5,1251,31.703608,107817248,0.9,2011,1
253,53182,300: Rise of an Empire,2014-03-05,110000000,337580051,102.0,6.1,2397,71.510596,227580051,2.07,2014,1
254,41513,The Smurfs,2011-07-29,110000000,563749323,103.0,5.5,1179,36.65422,453749323,4.12,2011,1
255,13700,Home on the Range,2004-04-02,110000000,103951461,76.0,5.7,389,19.625972,-6048539,-0.05,2004,0
256,262504,Allegiant,2016-03-09,110000000,179246868,121.0,5.9,1998,86.105615,69246868,0.63,2016,1
257,39254,Real Steel,2011-09-28,110000000,299268508,127.0,6.6,2692,37.195046,189268508,1.72,2011,1
258,77931,The Smurfs 2,2013-07-30,105000000,347434178,105.0,5.5,695,32.473628,242434178,2.31,2013,1
259,1639,Speed 2: Cruise Control,1997-06-13,160000000,164508066,121.0,4.1,434,23.336875,4508066,0.03,1997,1
260,80274,Ender's Game,2013-10-23,110000000,125537191,114.0,6.6,2303,45.94834,15537191,0.14,2013,1
261,1571,Live Free or Die Hard,2007-06-20,110000000,383531464,128.0,6.4,2089,48.93337,273531464,2.49,2007,1
262,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,93000000,871368364,178.0,8.0,8705,138.049577,778368364,8.37,2001,1
263,10204,Around the World in 80 Days,2004-06-16,110000000,72178895,120.0,5.7,672,22.643776,-37821105,-0.34,2004,0
264,8489,Ali,2001-12-11,107000000,87713825,157.0,6.7,447,18.866672,-19286175,-0.18,2001,0
265,10588,The Cat in the Hat,2003-11-21,0,0,82.0,4.9,366,18.251129,0,0.0,2003,0
266,2048,"I, Robot",2004-07-15,120000000,347234916,115.0,6.7,3793,95.914473,227234916,1.89,2004,1
267,1495,Kingdom of Heaven,2005-05-03,130000000,211643158,144.0,6.6,1157,44.490453,81643158,0.63,2005,1
268,10137,Stuart Little,1999-12-17,133000000,300135367,84.0,5.8,959,30.475297,167135367,1.26,1999,1
269,10198,The Princess and the Frog,2009-12-08,105000000,267045765,97.0,6.7,1247,62.479574,162045765,1.54,2009,1
270,286217,The Martian,2015-09-30,108000000,630161890,141.0,7.6,7268,167.93287,522161890,4.83,2015,1
271,1635,The Island,2005-07-20,126000000,162949164,136.0,6.5,1770,37.68056,36949164,0.29,2005,1
272,24113,Town & Country,2001-04-27,90000000,10372291,104.0,3.7,16,1.004579,-79627709,-0.88,2001,0
273,9679,Gone in Sixty Seconds,2000-06-09,90000000,237202299,118.0,6.1,1485,52.995628,147202299,1.64,2000,1
274,98,Gladiator,2000-05-01,103000000,457640427,155.0,7.9,5439,95.301296,354640427,3.44,2000,1
275,180,Minority Report,2002-06-20,102000000,358372926,145.0,7.1,2608,65.948959,256372926,2.51,2002,1
276,672,Harry Potter and the Chamber of Secrets,2002-11-13,100000000,876688482,161.0,7.4,5815,132.397737,776688482,7.77,2002,1
277,36557,Casino Royale,2006-11-14,150000000,599045960,144.0,7.3,3855,88.935165,449045960,2.99,2006,1
278,869,Planet of the Apes,2001-07-25,100000000,362211740,119.0,5.6,1243,51.188633,262211740,2.62,2001,1
279,280,Terminator 2: Judgment Day,1991-07-01,100000000,520000000,137.0,7.7,4185,101.74155,420000000,4.2,1991,1
280,11322,Public Enemies,2009-07-01,80000000,214104620,140.0,6.5,1344,33.691694,134104620,1.68,2009,1
281,4982,American Gangster,2007-11-02,100000000,266465037,157.0,7.4,1502,42.361215,166465037,1.66,2007,1
282,36955,True Lies,1994-07-14,115000000,378882411,141.0,6.8,1116,38.729418,263882411,2.29,1994,1
283,18487,The Taking of Pelham 1 2 3,2009-06-11,100000000,150166126,106.0,6.2,954,40.597856,50166126,0.5,2009,1
284,39451,Little Fockers,2010-12-21,100000000,310650585,98.0,5.4,1060,32.389353,210650585,2.11,2010,1
285,27581,The Other Guys,2010-08-06,100000000,170432927,107.0,6.1,1383,24.399642,70432927,0.7,2010,1
286,9268,Eraser,1996-06-21,100000000,242295562,115.0,5.6,543,24.507987,142295562,1.42,1996,1
287,68718,Django Unchained,2012-12-25,100000000,425368238,165.0,7.8,10099,82.121691,325368238,3.25,2012,1
288,10545,The Hunchback of Notre Dame,1996-06-21,100000000,100138851,91.0,6.8,1129,46.727941,138851,0.0,1996,1
289,11688,The Emperor's New Groove,2000-12-09,100000000,169327687,78.0,7.2,1490,51.113717,69327687,0.69,2000,1
290,76163,The Expendables 2,2012-08-08,100000000,312573423,103.0,6.1,2896,53.732892,212573423,2.13,2012,1
291,2059,National Treasure,2004-11-19,100000000,347451894,131.0,6.4,1926,58.849256,247451894,2.47,2004,1
292,2486,Eragon,2006-12-14,100000000,249288105,104.0,4.9,967,30.863434,149288105,1.49,2006,1
293,16523,Where the Wild Things Are,2009-10-16,100000000,100086793,101.0,6.4,572,31.586215,86793,0.0,2009,1
294,116711,Epic,2013-05-15,100000000,268426634,102.0,6.4,1121,36.711378,168426634,1.68,2013,1
295,37710,The Tourist,2010-12-08,100000000,278731369,103.0,6.0,1699,41.426678,178731369,1.79,2010,1
296,9946,End of Days,1999-11-24,100000000,211989043,121.0,5.5,482,20.652943,111989043,1.12,1999,1
297,1372,Blood Diamond,2006-12-07,100000000,170877916,143.0,7.3,2281,52.792678,70877916,0.71,2006,1
298,106646,The Wolf of Wall Street,2013-12-25,100000000,392000694,180.0,7.9,6571,95.007934,292000694,2.92,2013,1
299,414,Batman Forever,1995-05-31,100000000,336529144,121.0,5.2,1498,48.205606,236529144,2.37,1995,1
300,563,Starship Troopers,1997-11-06,105000000,121214377,129.0,6.7,1560,58.782359,16214377,0.15,1997,1
301,83542,Cloud Atlas,2012-10-26,102000000,130482868,172.0,6.6,2977,73.872343,28482868,0.28,2012,1
302,41216,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,80000000,140073390,97.0,6.5,703,37.321848,60073390,0.75,2010,1
303,314,Catwoman,2004-07-22,100000000,82102379,104.0,4.2,808,32.271938,-17897621,-0.18,2004,0
304,184315,Hercules,2014-07-23,100000000,243400000,99.0,5.6,1680,76.842247,143400000,1.43,2014,1
305,9016,Treasure Planet,2002-11-26,140000000,109578115,95.0,7.2,948,38.924136,-30421885,-0.22,2002,0
306,18162,Land of the Lost,2009-06-05,100000000,68688831,102.0,5.3,381,19.38841,-31311169,-0.31,2009,0
307,138103,The Expendables 3,2014-08-04,90000000,206172544,127.0,6.1,1795,61.025639,116172544,1.29,2014,1
308,257088,Point Break,2015-12-03,105000000,133718711,114.0,5.5,783,33.507289,28718711,0.27,2015,1
309,10214,Son of the Mask,2005-02-18,84000000,0,94.0,3.6,338,17.815595,-84000000,-1.0,2005,0
310,205775,In the Heart of the Sea,2015-11-20,100000000,93820758,122.0,6.5,1276,50.767332,-6179242,-0.06,2015,0
311,11692,The Adventures of Pluto Nash,2002-08-15,100000000,7103973,95.0,4.4,142,12.092241,-92896027,-0.93,2002,0
312,22972,Green Zone,2010-03-11,100000000,94882889,115.0,6.4,717,30.254021,-5117111,-0.05,2010,0
313,227973,The Peanuts Movie,2015-11-05,99000000,246233113,88.0,6.5,604,34.308098,147233113,1.49,2015,1
314,29193,The Spanish Prisoner,1997-09-08,10000000,13835130,110.0,7.1,73,3.091077,3835130,0.38,1997,1
315,1734,The Mummy Returns,2001-04-28,98000000,433013274,130.0,6.0,2206,41.862983,335013274,3.42,2001,1
316,3131,Gangs of New York,2002-12-14,100000000,193772504,167.0,7.1,1910,46.160048,93772504,0.94,2002,1
317,76758,金陵十三釵,2011-12-15,94000000,95311434,145.0,7.1,187,12.516546,1311434,0.01,2011,1
318,9408,Surf's Up,2007-06-08,85000000,149044513,85.0,5.9,601,23.230851,64044513,0.75,2007,1
319,9890,The Stepford Wives,2004-06-10,90000000,102000000,93.0,5.4,334,19.224754,12000000,0.13,2004,1
320,855,Black Hawk Down,2001-12-28,92000000,172989651,144.0,7.2,1811,44.455166,80989651,0.88,2001,1
321,77953,The Campaign,2012-08-09,0,104907746,85.0,5.6,578,16.460356,104907746,104907746.0,2012,1
322,18,The Fifth Element,1997-05-07,90000000,263920180,126.0,7.3,3885,109.528572,173920180,1.93,1997,1
323,37786,Sex and the City 2,2010-05-26,100000000,288347692,146.0,5.4,426,18.325897,188347692,1.88,2010,1
324,10501,The Road to El Dorado,2000-03-31,95000000,76432727,89.0,7.0,858,37.054554,-18567273,-0.2,2000,0
325,57800,Ice Age: Continental Drift,2012-06-26,95000000,877244782,88.0,6.2,2672,65.229868,782244782,8.23,2012,1
326,150689,Cinderella,2015-03-12,95000000,543514353,105.0,6.7,2374,101.187052,448514353,4.72,2015,1
327,7980,The Lovely Bones,2009-12-26,65000000,93525586,136.0,6.6,1065,29.257137,28525586,0.44,2009,1
328,12,Finding Nemo,2003-05-30,94000000,940335536,100.0,7.6,6122,85.688789,846335536,9.0,2003,1
329,122,The Lord of the Rings: The Return of the King,2003-12-01,94000000,1118888979,201.0,8.1,8064,123.630332,1024888979,10.9,2003,1
330,121,The Lord of the Rings: The Two Towers,2002-12-18,79000000,926287400,179.0,8.0,7487,106.914973,847287400,10.73,2002,1
331,68737,Seventh Son,2014-12-12,95000000,114178613,102.0,5.2,957,63.628459,19178613,0.2,2014,1
332,1995,Lara Croft: Tomb Raider,2001-06-11,115000000,274703340,100.0,5.7,2192,41.498631,159703340,1.39,2001,1
333,157353,Transcendence,2014-04-16,100000000,103039258,119.0,5.9,2295,58.991388,3039258,0.03,2014,1
334,331,Jurassic Park III,2001-07-18,93000000,368780809,92.0,5.7,2077,1.859364,275780809,2.97,2001,1
335,61791,Rise of the Planet of the Apes,2011-08-03,93000000,482860185,105.0,7.0,4347,138.433168,389860185,4.19,2011,1
336,8204,The Spiderwick Chronicles,2008-02-14,90000000,162839667,95.0,6.3,572,21.436682,72839667,0.81,2008,1
337,47964,A Good Day to Die Hard,2013-02-06,92000000,304654182,98.0,5.2,3493,65.402595,212654182,2.31,2013,1
338,10733,The Alamo,2004-04-07,145000000,25819961,137.0,5.8,106,10.660441,-119180039,-0.82,2004,0
339,9806,The Incredibles,2004-11-05,92000000,631442092,115.0,7.4,5152,77.817571,539442092,5.86,2004,1
340,1408,Cutthroat Island,1995-12-22,98000000,10017322,119.0,5.7,136,7.029308,-87982678,-0.9,1995,0
341,32657,Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,95000000,226497209,118.0,6.0,2010,61.121717,131497209,1.38,2010,1
342,607,Men in Black,1997-07-02,90000000,589390539,98.0,6.9,4412,104.121555,499390539,5.55,1997,1
343,863,Toy Story 2,1999-10-30,90000000,497366869,92.0,7.3,3806,73.575118,407366869,4.53,1999,1
344,44048,Unstoppable,2010-11-04,100000000,167805466,98.0,6.3,1165,37.698465,67805466,0.68,2010,1
345,5175,Rush Hour 2,2001-08-03,90000000,347325802,90.0,6.4,1054,35.814765,257325802,2.86,2001,1
346,2655,What Lies Beneath,2000-07-21,100000000,155464351,130.0,6.3,488,15.835672,55464351,0.55,2000,1
347,22794,Cloudy with a Chance of Meatballs,2009-09-17,100000000,242988466,90.0,6.5,1747,46.781182,142988466,1.43,2009,1
348,8355,Ice Age: Dawn of the Dinosaurs,2009-06-29,90000000,886686817,94.0,6.5,2271,69.457898,796686817,8.85,2009,1
349,116745,The Secret Life of Walter Mitty,2013-12-18,90000000,188133322,114.0,7.0,3144,43.348022,98133322,1.09,2013,1
350,4327,Charlie's Angels,2000-11-02,92000000,264105545,98.0,5.6,1232,40.20395,172105545,1.87,2000,1
351,1422,The Departed,2006-10-05,90000000,289847354,151.0,7.9,4339,63.429157,199847354,2.22,2006,1
352,10674,Mulan,1998-06-18,90000000,304320254,88.0,7.6,2008,67.427755,214320254,2.38,1998,1
353,7446,Tropic Thunder,2008-08-09,92000000,188072649,107.0,6.5,1667,43.192048,96072649,1.04,2008,1
354,65754,The Girl with the Dragon Tattoo,2011-12-14,90000000,232617430,158.0,7.2,2434,47.651083,142617430,1.58,2011,1
355,1572,Die Hard: With a Vengeance,1995-05-19,90000000,366101666,128.0,6.9,2066,51.881077,276101666,3.07,1995,1
356,10528,Sherlock Holmes,2009-12-23,90000000,524028679,128.0,7.0,5766,57.834787,434028679,4.82,2009,1
357,271969,Ben-Hur,2016-08-17,100000000,94061311,125.0,5.3,621,29.608322,-5938689,-0.06,2016,0
358,10865,Atlantis: The Lost Empire,2001-06-02,120000000,186053725,95.0,6.7,1224,51.548589,66053725,0.55,2001,1
359,258509,Alvin and the Chipmunks: The Road Chip,2015-12-17,0,233755553,92.0,5.8,428,27.867368,233755553,233755553.0,2015,1
360,2253,Valkyrie,2008-12-25,75000000,200276000,121.0,6.7,1173,38.832842,125276000,1.67,2008,1
361,10661,You Don't Mess with the Zohan,2008-06-05,90000000,201596308,113.0,5.5,1048,40.597344,111596308,1.24,2008,1
362,257344,Pixels,2015-07-16,88000000,243637091,105.0,5.6,2513,140.849495,155637091,1.77,2015,1
363,644,A.I. Artificial Intelligence,2001-06-29,100000000,235926552,146.0,6.8,1974,34.035114,135926552,1.36,2001,1
364,10756,The Haunted Mansion,2003-11-25,90000000,182290266,99.0,5.2,466,16.302378,92290266,1.03,2003,1
365,686,Contact,1997-07-11,90000000,171120329,150.0,7.2,1308,55.249434,81120329,0.9,1997,1
366,9383,Hollow Man,2000-08-04,95000000,190213455,112.0,5.6,634,28.200874,95213455,1.0,2000,1
367,179,The Interpreter,2005-04-08,80000000,162944923,128.0,6.2,392,18.69984,82944923,1.04,2005,1
368,76285,Percy Jackson: Sea of Monsters,2013-08-07,90000000,174578751,106.0,5.9,1648,40.262261,84578751,0.94,2013,1
369,1996,Lara Croft Tomb Raider: The Cradle of Life,2003-07-21,95000000,156505388,117.0,5.5,1418,56.811056,61505388,0.65,2003,1
370,291805,Now You See Me 2,2016-06-02,90000000,334901337,129.0,6.7,3235,51.535701,244901337,2.72,2016,1
371,10003,The Saint,1997-04-03,68000000,118063304,116.0,5.9,302,20.913852,50063304,0.74,1997,1
372,1535,Spy Game,2001-11-18,92000000,143049560,126.0,6.8,579,27.166757,51049560,0.55,2001,1
373,2067,Mission to Mars,2000-03-10,90000000,60874615,114.0,5.7,369,16.058284,-29125385,-0.32,2000,0
374,46195,Rio,2011-04-03,90000000,484635760,96.0,6.5,2166,46.200042,394635760,4.38,2011,1
375,2277,Bicentennial Man,1999-12-17,100000000,93700000,131.0,6.9,963,24.939295,-6300000,-0.06,1999,0
376,10357,Volcano,1997-04-25,90000000,0,104.0,5.2,376,19.836124,-90000000,-1.0,1997,0
377,4477,The Devil's Own,1997-03-12,90000000,140807547,107.0,5.9,290,15.350451,50807547,0.56,1997,1
378,8665,K-19: The Widowmaker,2002-07-19,100000000,35168966,138.0,6.1,264,15.625949,-64831034,-0.65,2002,0
379,9387,Conan the Barbarian,1982-04-02,20000000,79114085,129.0,6.6,650,31.802807,59114085,2.96,1982,1
380,921,Cinderella Man,2005-06-02,88000000,108539911,144.0,7.3,616,24.100863,20539911,0.23,2005,1
381,49852,The Nutcracker: The Untold Story,2010-11-24,90000000,16178959,110.0,5.4,50,3.593349,-73821041,-0.82,2010,0
382,4464,Seabiscuit,2003-07-22,87000000,148336445,141.0,6.7,216,14.824166,61336445,0.71,2003,1
383,664,Twister,1996-05-10,92000000,494471524,113.0,6.1,950,32.079995,402471524,4.37,1996,1
384,8358,Cast Away,2000-12-22,90000000,429632142,143.0,7.5,3218,57.739713,339632142,3.77,2000,1
385,9836,Happy Feet,2006-11-16,100000000,384335608,108.0,5.9,1410,37.272385,284335608,2.84,2006,1
386,2502,The Bourne Supremacy,2004-07-23,75000000,288500217,108.0,7.2,2825,53.213931,213500217,2.85,2004,1
387,9772,Air Force One,1997-07-25,85000000,315156409,124.0,6.2,840,36.38795,230156409,2.71,1997,1
388,161,Ocean's Eleven,2001-12-07,85000000,450717150,116.0,7.2,3783,60.929352,365717150,4.3,2001,1
389,52451,The Three Musketeers,2011-08-31,75000000,132274484,110.0,5.6,924,36.605246,57274484,0.76,2011,1
390,76492,Hotel Transylvania,2012-09-20,85000000,358375603,91.0,6.8,2566,56.257411,273375603,3.22,2012,1
391,4523,Enchanted,2007-11-20,85000000,340487652,107.0,6.6,1449,29.21998,255487652,3.01,2007,1
392,59961,Safe House,2012-02-09,85000000,208076205,115.0,6.3,1345,34.773106,123076205,1.45,2012,1
393,10481,102 Dalmatians,2000-10-07,85000000,183611771,100.0,5.1,313,9.895061,98611771,1.16,2000,1
394,59108,Tower Heist,2011-11-02,75000000,152930623,104.0,5.8,932,36.743324,77930623,1.04,2011,1
395,1581,The Holiday,2006-12-08,85000000,194168700,136.0,6.7,1225,44.967453,109168700,1.28,2006,1
396,9798,Enemy of the State,1998-11-20,90000000,250649836,132.0,6.7,1240,41.207568,160649836,1.78,1998,1
397,22897,It's Complicated,2009-12-23,85000000,219103655,121.0,6.2,360,16.479851,134103655,1.58,2009,1
398,298,Ocean's Thirteen,2007-06-07,85000000,311312624,122.0,6.5,1999,42.069993,226312624,2.66,2007,1
399,7484,Open Season,2006-09-29,85000000,197309027,83.0,6.1,656,26.61951,112309027,1.32,2006,1
400,157350,Divergent,2014-03-14,85000000,288747895,139.0,6.9,4663,80.316463,203747895,2.4,2014,1
401,853,Enemy at the Gates,2001-03-13,68000000,96976270,131.0,7.2,999,41.273567,28976270,0.43,2001,1
402,10159,The Rundown,2003-09-26,85000000,80916492,104.0,6.4,514,24.107835,-4083508,-0.05,2003,0
403,9593,Last Action Hero,1993-06-18,85000000,137298489,130.0,6.1,712,32.044191,52298489,0.62,1993,1
404,1904,Memoirs of a Geisha,2005-12-06,85000000,162242962,145.0,7.3,652,16.595874,77242962,0.91,2005,1
405,9615,The Fast and the Furious: Tokyo Drift,2006-06-03,85000000,158468292,104.0,6.1,1705,8.282876,73468292,0.86,2006,1
406,51052,Arthur Christmas,2011-02-22,0,0,97.0,6.7,333,19.83683,0,0.0,2011,0
407,297,Meet Joe Black,1998-11-12,90000000,142940100,178.0,6.9,1147,36.069611,52940100,0.59,1998,1
408,9884,Collateral Damage,2002-02-06,85000000,78382433,108.0,5.5,427,18.827753,-6617567,-0.08,2002,0
409,16858,All That Jazz,1979-12-20,0,37823676,123.0,7.3,85,5.159407,37823676,37823676.0,1979,1
410,62764,Mirror Mirror,2012-03-15,85000000,183018522,106.0,5.5,1114,48.126297,98018522,1.15,2012,1
411,22538,Scott Pilgrim vs. the World,2010-07-27,60000000,47664559,112.0,7.2,2126,38.885195,-12335441,-0.21,2010,0
412,9341,The Core,2003-03-28,60000000,74208267,136.0,5.4,516,29.211255,14208267,0.24,2003,1
413,12107,Nutty Professor II: The Klumps,2000-07-27,84000000,123307945,106.0,4.7,332,17.783361,39307945,0.47,2000,1
414,9637,Scooby-Doo,2002-06-14,84000000,275650703,88.0,5.4,820,31.435539,191650703,2.28,2002,1
415,49049,Dredd,2012-09-07,50000000,41037742,95.0,6.6,1940,57.673932,-8962258,-0.18,2012,0
416,9339,Click,2006-06-22,82500000,237681299,107.0,6.0,2104,41.176631,155181299,1.88,2006,1
417,16281,Creepshow,1982-11-12,8000000,21028755,120.0,6.7,226,13.661289,13028755,1.63,1982,1
418,39691,Cats & Dogs 2 : The Revenge of Kitty Galore,2010-07-30,85000000,112483764,82.0,4.9,119,11.77398,27483764,0.32,2010,1
419,8247,Jumper,2008-02-10,85000000,222231186,88.0,5.9,1799,21.218,137231186,1.61,2008,1
420,11253,Hellboy II: The Golden Army,2008-07-11,85000000,160388063,120.0,6.5,1527,58.57976,75388063,0.89,2008,1
421,1949,Zodiac,2007-03-02,65000000,84785914,157.0,7.3,2023,51.970905,19785914,0.3,2007,1
422,8452,The 6th Day,2000-11-17,82000000,96085477,123.0,5.7,595,18.447479,14085477,0.17,2000,1
423,310,Bruce Almighty,2003-05-23,80000000,484572835,101.0,6.4,3012,109.684788,404572835,5.06,2003,1
424,27578,The Expendables,2010-08-03,80000000,274470394,103.0,6.0,2926,77.580661,194470394,2.43,2010,1
425,954,Mission: Impossible,1996-05-22,80000000,457696359,110.0,6.7,2631,75.290998,377696359,4.72,1996,1
426,70160,The Hunger Games,2012-03-12,75000000,691210692,142.0,6.9,9455,68.550698,616210692,8.22,2012,1
427,45243,The Hangover Part II,2011-05-25,80000000,254455986,102.0,6.2,3739,58.040149,174455986,2.18,2011,1
